127.0.0.1 - - [08/Jun/2017:11:50:26 +0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:04:14 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 2905
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:04:17 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=BMECAT HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:04:17 +0200] "GET /WholesalerWebDemo/2017_06_08_13_04_17catalog_export.xml HTTP/1.1" 200 11370
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:04:19 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:04:19 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 2905
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:04:22 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML&download=yes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:04:22 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 2905
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:10 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:12 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:12 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 2905
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:17 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:17 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 2905
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:22 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=BMECAT HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:05:22 +0200] "GET /WholesalerWebDemo/2017_06_08_13_05_22catalog_export.xml HTTP/1.1" 200 11370
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:16 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 2060
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:16 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:16 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:19 +0200] "GET /WholesalerWebDemo/controllerservlet?action=login&role=1&username=internal1&password=internal1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:19 +0200] "GET /WholesalerWebDemo/welcome.jsp HTTP/1.1" 200 1656
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:20 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:22 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:22 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15411
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:06:22 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:30 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15411
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:30 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:31 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:33 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=BMECAT HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:33 +0200] "GET /WholesalerWebDemo/2017_06_08_13_08_33catalog_export.xml HTTP/1.1" 200 11370
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:36 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:36 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15411
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:36 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:55 +0200] "GET /WholesalerWebDemo/controllerservlet?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:55 +0200] "GET /WholesalerWebDemo/logout.jsp HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:56 +0200] "GET /WholesalerWebDemo/login.jsp HTTP/1.1" 200 2060
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:58 +0200] "GET /WholesalerWebDemo/controllerservlet?action=login&role=1&username=internal1&password=internal1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:58 +0200] "GET /WholesalerWebDemo/welcome.jsp HTTP/1.1" 200 1656
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:08:59 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:09:01 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:09:01 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15309
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:09:01 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:02 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:03 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:04 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:04 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15207
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:04 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:14 +0200] "GET /WholesalerWebDemo/controllerservlet?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:14 +0200] "GET /WholesalerWebDemo/logout.jsp HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:15 +0200] "GET /WholesalerWebDemo/login.jsp HTTP/1.1" 200 2060
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:16 +0200] "GET /WholesalerWebDemo/controllerservlet?action=login&role=1&username=internal1&password=internal1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:16 +0200] "GET /WholesalerWebDemo/welcome.jsp HTTP/1.1" 200 1656
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:21 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:22 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:22 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15207
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:22 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:49 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:50 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:50 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15174
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:11:51 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:45 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:47 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:47 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15174
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:47 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:52 +0200] "GET /WholesalerWebDemo/controllerservlet?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:52 +0200] "GET /WholesalerWebDemo/logout.jsp HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:53 +0200] "GET /WholesalerWebDemo/login.jsp HTTP/1.1" 200 2060
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:55 +0200] "GET /WholesalerWebDemo/controllerservlet?action=login&role=1&username=internal1&password=internal1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:55 +0200] "GET /WholesalerWebDemo/welcome.jsp HTTP/1.1" 200 1656
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:57 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3622
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:58 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:58 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 15174
0:0:0:0:0:0:0:1 - - [08/Jun/2017:13:12:58 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
