127.0.0.1 - - [07/Jun/2017:18:52:58 +0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:19:40 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:19:40 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:19:40 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:19:40 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:19:40 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:19:40 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:19:40 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:22 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:30 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:20:45 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3566
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:02 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:04 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export&view=XHTML&download=yes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:04 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 74333
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:04 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3577
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:21:31 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3475
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:22:05 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:27 +0200] "GET /WholesalerWebDemo/controllerservlet?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:27 +0200] "GET /WholesalerWebDemo/logout.jsp HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:28 +0200] "GET /WholesalerWebDemo/login.jsp HTTP/1.1" 200 2060
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:29 +0200] "GET /WholesalerWebDemo/controllerservlet?action=login&role=3&username=supplier1&password=supplier1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:29 +0200] "GET /WholesalerWebDemo/welcome.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:31 +0200] "GET /WholesalerWebDemo/controllerservlet?action=readWsSettings HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:31 +0200] "GET /WholesalerWebDemo/ws_settings.jsp HTTP/1.1" 200 2187
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:35 +0200] "GET /WholesalerWebDemo/controllerservlet?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:35 +0200] "GET /WholesalerWebDemo/logout.jsp HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:36 +0200] "GET /WholesalerWebDemo/login.jsp HTTP/1.1" 200 2060
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:37 +0200] "GET /WholesalerWebDemo/controllerservlet?action=login&role=2&username=customer1&password=customer1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:37 +0200] "GET /WholesalerWebDemo/welcome.jsp HTTP/1.1" 200 1272
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:38 +0200] "GET /WholesalerWebDemo/controllerservlet?action=showOrderList HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:39 +0200] "GET /WholesalerWebDemo/orders.jsp HTTP/1.1" 200 3672
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:41 +0200] "GET /WholesalerWebDemo/controllerservlet?action=readWsSettings HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:41 +0200] "GET /WholesalerWebDemo/ws_settings.jsp HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:45 +0200] "GET /WholesalerWebDemo/controllerservlet?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:45 +0200] "GET /WholesalerWebDemo/logout.jsp HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:46 +0200] "GET /WholesalerWebDemo/login.jsp HTTP/1.1" 200 2060
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:47 +0200] "GET /WholesalerWebDemo/controllerservlet?action=login&role=1&username=internal1&password=internal1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:47 +0200] "GET /WholesalerWebDemo/welcome.jsp HTTP/1.1" 200 1656
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:49 +0200] "GET /WholesalerWebDemo/controllerservlet?action=showOrderList HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:49 +0200] "GET /WholesalerWebDemo/orders.jsp HTTP/1.1" 200 5756
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:53 +0200] "GET /WholesalerWebDemo/import.jsp HTTP/1.1" 200 2148
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:53 +0200] "GET /WholesalerWebDemo/controllerservlet?action=showOrderList HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:53 +0200] "GET /WholesalerWebDemo/orders.jsp HTTP/1.1" 200 5756
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:24:54 +0200] "GET /WholesalerWebDemo/import.jsp HTTP/1.1" 200 2148
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:25:18 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3577
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:25:21 +0200] "GET /WholesalerWebDemo/import.jsp HTTP/1.1" 200 2148
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:21 +0200] "GET /WholesalerWebDemo/import.jsp HTTP/1.1" 200 2148
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:21 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:21 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:21 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:21 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:21 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:21 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:21 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:26:22 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3626
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3623
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:13 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3615
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:27:45 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3583
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:28:13 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3621
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:29:07 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3621
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:21 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:24 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:24 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3716
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:27 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:27 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3716
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:33 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:34 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3621
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:38 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:38 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3621
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:39 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:39 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 74333
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:39 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:46 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 500 11390
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:53 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:53 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3621
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:55 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:55 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 74333
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:30:55 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:31:02 +0200] "POST /WholesalerWebDemo/controllerservlet?action=export HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:31:02 +0200] "GET /WholesalerWebDemo/catalog_export100000000.XHTML HTTP/1.1" 200 1874
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:31:02 +0200] "GET /Users/mertcipan/EBUT/WholesalerWebDemo/WebContent/default.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3628
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:33 +0200] "GET /WholesalerWebDemo/images/buttons/catalog.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:57 +0200] "GET /WholesalerWebDemo/export.jsp HTTP/1.1" 200 3635
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:57 +0200] "GET /WholesalerWebDemo/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:57 +0200] "GET /WholesalerWebDemo/images/buttons/import.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:57 +0200] "GET /WholesalerWebDemo/images/buttons/export.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:57 +0200] "GET /WholesalerWebDemo/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:57 +0200] "GET /WholesalerWebDemo/images/logo_de.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:57 +0200] "GET /WholesalerWebDemo/images/buttons/order.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2017:19:32:57 +0200] "GET /WholesalerWebDemo/images/buttons/home.png HTTP/1.1" 304 -
